9540904,9
127031002,0
93697203,9
4008701,3
100142803,6
137082202,0
81355903,6
57132803,9
58465902,8
28904904,6
147125104,1
120345303,0
32964802,4
32954102,5
117512904,5
44739303,6
82763903,4
106046802,6
20941904,1
89474803,3
43631201,2
144260901,3
135188402,9
50363601,5
84522301,5
9452203,3
79173203,1
109865403,6
99184901,7
90704401,2
26182003,9
17183001,8
4990402,1
50345601,1
22665401,4
33022504,2
30016705,3
66232901,4
90616701,8
24194201,0
96334203,6
121100701,6
22405703,9
102747501,5
18007801,8
4248303,4
138591801,9
22628704,3
63450101,9
29515605,5
9541602,7
103422802,4
121233801,5
119299601,7
97882901,4
62190601,8
40877702,4
141283202,2
144574703,1
56792501,4
26666603,7
13240404,8
24940601,6
483403,2
112991401,8
98278901,0
81668601,0
148165805,8
122832701,5
114516604,4
119992001,9
54676401,1
119895103,0
130748106,4
4036402,5
4983205,0
132015801,4
22310401,1
61264502,8
127010601,5
81241202,4
111164903,4
127958002,9
147224204,5
41984401,3
140805202,1
23576302,0
21606002,9
14745601,5
57635002,8
146985801,6
461103,8
146522101,3
66716108,3
39637501,5
50402501,9
14809802,4
113130201,0
30640402,4
88101601,9
21851002,3
60508404,8
57900602,2
144535402,6
49709601,7
67183604,5
37981302,4
60115605,4
116080301,6
11135101,2
116704202,6
23181301,5
100692001,5
115834505,3
33461901,2
31900501,6
134785404,5
73141309,8
98845301,6
19301301,9
96161902,3
1324602,8
3948701,4
47301104,6
82814501,8
6297004,2
90607201,8
43205602,8
27702501,3
140744702,3
3474402,9
123908801,3
48428201,6
7131901,2
43865101,9
132368703,4
100692402,5
145989002,2
133445901,6
42687905,0
125616202,7
4631802,3
130518203,6
20921201,7
87276204,9
51125701,0
1324601,2
120256303,3
37470501,4
144664602,0
85062702,1
111958204,8
91828004,2
89622305,4
108562101,2
18810404,9
90045101,5
84269101,9
106434801,4
20493601,1
27125103,9
138308401,0
15180804,9
89717402,4
105031102,9
117539001,1
81895105,7
120713302,6
87943504,0
32950001,6
117671705,6
144936502,8
108333104,3
53384801,0
44333302,3
137691801,3
12047702,2
77422902,5
128643601,2
118631201,5
133120102,7
31850802,5
21305001,3
141115302,3
52222603,9
75881701,0
92449602,1
128958903,1
139493502,6
90104801,9
55750805,4
76783902,8
121812303,2
17780703,7
3325002,2
118623301,4
119064902,3
109413801,5
77038203,5
74249801,2
140938803,8
65393202,0
89550305,2
136009902,9
36517404,4
126077604,7
121197501,9
124737904,2
53791702,4
81447502,7
138701501,9
56483801,2
105004902,3
1775602,5
148195305,0
12100301,5
83914802,4
71314002,7
2587602,2
79459904,5
70544302,1
57671802,6
111033702,9
8267102,4
101648402,0
128094602,4
38722101,8
87656602,6
82873304,5
79248103,0
63912803,3
86677305,4
26587901,5
53390402,4
143975201,7
69809001,8
42172301,0
11997101,3
92976101,0
22056001,8
14462203,8
142710201,5
71613901,8
103299701,4
29630401,1
45396304,1
121139803,5
56149801,1
21445301,9
141882001,5
94978001,9
144692401,3
74817901,2
123731703,2
133596706,4
40705104,0
124533404,1
145967601,6
138821402,0
49824402,2
13825202,9
95250702,3
90393802,1
48962902,4
102070201,5
24437201,6
54915701,6
44442801,9
138112601,7
33474403,2
41286701,4
76351606,3
88642102,3
121576601,3
45438302,3
143067304,1
23321403,2
40375601,5
15453605,0
32665003,8
119753001,8
18600201,2
38150501,3
42548804,7
133160401,9
33042805,6
38357002,3
133866901,9
133789101,3
58580304,4
51898502,8
148288104,4
69130801,5
57466301,1
21417504,9
95471901,1
78648703,7
68658001,2
141465502,9
44253207,9
40530101,7
67305101,0
51568404,6
69329902,5
75120603,0
102493702,1
15816003,4
49505601,8
121932401,9
61943201,4
65459102,4
69538804,2
24367901,7
27514305,3
78633605,1
6763801,6
116121406,7
45142510,4
122275201,6
5779904,1
93830302,4
48960002,2
106255201,7
148622902,9
131249702,8
17944401,2
76069905,0
17765804,8
66486402,9
40759702,3
36047603,4
20024102,1
133751102,6
50389401,8
135157802,5
53633801,2
33524001,5
104634801,2
85894603,2
42580803,9
93982001,5
5706103,5
48933702,3
61076901,0
41316603,9
40102001,7
38274002,5
61843802,7
144599101,1
7875402,3
131201504,2
77841002,6
77885805,7
43671201,8
136911503,2
76831003,4
131999002,3
133498603,6
23602203,3
53147301,6
118863701,6
26907801,0
10553701,6
12645902,1
116185104,0
148914101,2
100451201,1
136015703,8
42654901,4
103635402,0
59955101,9
41141501,8
104951503,1
50526501,6
106418102,6
111583003,5
26021401,3
60606802,5
79991901,3
93632305,2
2264201,3
16618801,2
116166601,3
147507201,2
97525801,5
114981202,4
78064304,8
131412301,9
31489102,8
17699401,2
58903301,2
68153102,7
84758702,1
104006901,7
102458101,5
3752801,2
119232403,2
102691801,7
12199701,2
77713604,8
48599601,4
95905102,3
132856503,9
49567601,9
16940003,4
81787403,6
33148501,4
98492401,1
92538401,5
135830501,5
114374001,9
40656301,0
48883102,1
95802404,7
140617003,7
19260802,6
57118401,0
605303,0
35041605,4
68786303,3
39842902,9
88521403,1
30219301,1
136548902,2
105072501,1
120407701,1
11528401,1
143133501,4
26601201,9
48708803,6
101844202,1
117000402,9
79367502,5
14215901,0
53667602,1
37827203,8
59426203,5
10081703,4
110154101,9
148307301,8
52484902,7
22928401,0
51760502,6
115073402,7
23844101,8
11972201,4
12033801,0
17388801,0
4702501,7
51236001,0
73290802,4
104064301,9
89651204,4
28506402,2
30914903,8
11226901,9
61263002,7
138108301,3
87281003,1
112126501,1
6747701,5
31529304,7
4784502,1
83246007,0
63570602,1
128949203,7
115764203,5
57468302,2
129418601,1
40435403,9
21887303,5
931401,2
46146601,3
104555806,6
2603101,7
100242302,3
122915003,5
74112503,0
17773601,1
56544001,6
48829903,8
36047605,6
76333205,9
127800201,6
55409703,0
71962801,9
143303102,2
145137601,9
28836202,8
60313403,9
130071401,9
148330502,6
123569404,7
4201201,9
66038902,5
81377201,5
52815002,3
80917903,2
70795701,3
1659701,8
112246502,6
52874301,5
85383201,8
52800901,5
137152402,6
110159902,1
140750301,8
99218804,2
5310601,4
79086006,4
133128303,0
58263103,1
147777701,3
74579501,3
14866602,4
106315601,0
72093301,0
100455803,0
82770701,5
117721502,9
5380501,4
80574501,4
113640602,1
38319201,6
135509405,8
6177901,4
110155103,6
51039702,7
51242401,8
92635607,9
20412403,3
139293504,2
147645001,5
130091403,9
85691002,4
17984501,3
31584805,5
10603002,3
113048802,6
70438501,8
29342801,5
145569201,7
25623001,5
134879302,8
126565002,6
142599802,6
61744802,4
21306602,3
97803101,7
104429002,1
7340501,4
146118101,4
60891701,3
127431303,1
3488303,7
68862601,5
59048103,2
105696201,3
65571904,8
85640702,2
137715701,2
90321002,6
62616104,2
60890102,3
11053202,3
13640901,3
72569002,2
106809801,0
115937002,1
20050803,6
47040405,5
10362803,0
16970402,5
55636301,2
30549003,2
21798604,1
53837201,8
133699504,5
48220301,5
114434602,0
105037103,6
45559201,5
79354102,5
134026803,3
73802301,1
113173002,7
84665301,3
115341501,2
76789903,0
104175802,8
38018803,1
23746501,4
3057303,0
20299602,8
61094701,5
46144003,8
23868202,9
59376002,5
135158701,0
138920901,3
95288402,3
9500901,5
138311001,1
30845303,0
11915901,2
62338104,4
131635201,6
78914202,7
73294203,9
132430402,3
92679505,6
23899102,2
120477902,4
145980401,9
123226104,0
64914502,1
65115703,2
57457102,7
67379602,8
147162601,9
51565105,4
111313601,3
51163502,9
135056701,2
45418604,3
50348504,8
146787501,8
148090201,2
18354602,6
66760101,8
76492601,1
131876201,3
1193801,0
109581102,4
7161901,9
115315002,6
40663701,3
64166801,8
39608601,5
110388103,6
138329701,4
137960101,7
24361802,7
57558202,4
82103601,2
61779202,5
63601703,1
28369803,7
36357602,7
79650702,9
98316901,4
128506802,4
48080501,8
120597002,8
59860102,5
87681205,9
14845303,9
62864002,0
67757001,4
95838002,3
31422601,1
46237204,2
29136602,4
63462701,8
123984904,2
126558702,1
145550401,5
25501402,7
91922904,5
56110701,1
10929903,3
135227401,3
136707801,5
130862401,0
68033301,6
41287703,2
18323002,9
142184601,6
70448501,6
13053001,1
48066101,6
12804701,6
26425201,7
147679402,6
110518801,6
95422701,7
30942902,3
14423502,8
121674901,6
69550901,9
92787602,8
72846301,9
83592907,1
47645903,8
60517801,5
110583602,7
88353501,5
53446901,2
100585901,2
92994101,0
26302701,8
37011302,7
90288101,5
86640503,1
55183503,4
95162501,8
98050702,7
84602502,0
111092201,9
105252201,4
29002802,6
130943001,5
66116501,1
78115101,5
58755102,8
4005604,1
123883108,2
131399203,5
58410901,6
11301501,5
34765401,7
10596301,7
30237606,8
92030801,1
137701901,9
85085802,0
136663002,9
99082601,2
78855202,0
3394602,9
97623504,0
59358901,7
32988001,4
20411601,3
117814403,7
6631601,7
121530401,5
138702702,6
145006202,0
24356604,6
18804201,2
54904301,3
24811701,6
15680602,7
59358902,4
84847004,1
58039604,5
71943302,7
55350201,7
87401703,3
42304401,9
37182401,8
27583503,4
136421501,0
98456005,0
126973801,3
36046906,7
94202901,8
49525303,4
112664502,9
135984705,3
14351802,5
10339002,5
51086602,9
43169002,6
93570901,1
147603901,8
99275711,9
78786802,3
123023204,0
123950002,8
122636501,3
114112204,0
133459202,2
48587603,4
90829002,8
71911503,4
78803301,6
59815401,6
114799603,8
11773001,2
46628501,4
6804203,9
33214404,8
14872601,6
39540005,9
85726206,4
132600802,1
55006201,7
79927405,5
127697001,8
113825101,7
44170901,6
44149205,8
83566701,5
125234404,8
37667402,4
60391902,1
25134505,1
36904602,8
10424301,0
51364701,2
95023201,7
112438701,0
4465002,0
124945403,0
116635101,7
13083003,3
36206102,5
24006706,2
132827203,6
8805102,3
19271602,2
41800404,4
109854803,9
109868401,1
131135701,3
14072702,5
125071201,0
127665101,5
106346903,5
25727203,4
17171203,3
88980901,6
43547901,5
111508406,8
16481404,5
63297301,1
9508802,2
3649302,9
33614905,7
122607602,6
119070804,6
88566603,9
106641502,1
81825803,7
1078005,3
1599801,6
3745304,8
58273803,6
97398601,4
22292701,8
86392403,1
96144704,9
48884701,6
34412701,3
121595305,5
74669401,4
37894301,7
46833501,4
102974102,9
129476801,4
42680402,4
85032701,8
129913001,9
111699201,6
92732002,8
52507503,8
85915401,6
2422001,7
26493502,7
6381801,6
124043903,3
29836702,8
90406501,0
119561705,4
6681105,6
31453501,1
94307603,8
124085804,4
96621204,6
110628902,0
141861201,5
119883402,0
10101903,1
63151004,4
45187102,7
67324002,8
134408602,7
13894601,1
698502,5
66016401,2
42754901,7
68540602,9
119812403,5
23602102,9
108301801,4
129121104,7
116770402,8
68397704,4
97544401,8
100090902,7
4729203,3
7565801,5
14744602,9
14746601,4
27951902,4
143626605,2
145362901,1
147617307,2
29620601,9
71089701,5
6427701,2
138867401,2
4433104,3
6750203,7
147946703,3
127575901,6
44018002,2
51521401,3
126301201,6
52812204,9
93868404,9
86297802,1
773302,7
23489801,6
26576701,1
68044001,2
98234201,7
79675601,4
106742701,4
62721804,8
17408802,6
76509601,6
149145101,6
18832901,0
117277603,3
108262701,9
147381202,8
33063601,5
15958101,8
75016501,2
64121701,9
106008601,9
18048903,6
22856502,2
11934004,5
101609401,1
45118002,7
15011604,7
129871701,5
145028201,3
19520801,3
54503301,8
45433001,2
126160902,3
102184801,9
29976402,5
35565301,4
49635405,5
89352102,8
53121203,3
29908601,2
121065305,6
140558801,8
64439902,1
133373702,3
100686803,1
19412801,6
119851402,6
70412202,4
100632701,2
143849501,6
140530301,1
40192603,4
56475204,3
36236003,7
13093601,2
97857903,3
34733702,7
122775602,6
68307503,5
100988801,8
108078001,5
95504705,3
81031702,9
132881001,0
35831802,8
51001001,4
15186804,6
64665502,8
95417704,8
140163801,5
136778704,6
76773902,5
13039903,7
24070001,0
100256501,0
96329002,1
63074501,7
96906903,2
70605202,2
12263402,4
77318404,0
11401202,0
120307501,5
49983201,4
149210602,7
43399002,3
91488202,7
132777202,7
50869005,2
86750701,4
82283101,2
69103701,6
132776303,8
62086202,3
80559402,1
56685501,1
128386501,4
97489701,0
78627502,2
124909001,0
48933703,1
33554502,7
67059301,1
116247901,0
139472204,7
113301401,1
83349801,4
138285802,1
127489202,7
136442802,5
17839303,1
82433701,0
128157002,5
108089103,9
123611602,5
87011702,3
68035402,2
17570805,2
108586301,2
24467102,6
37818102,4
11747201,5
89856006,1
132976503,1
101115501,6
121960803,7
87657101,8
24436805,6
7687001,8
98972003,5
120412602,7
126588603,4
92711001,5
22156202,3
119497104,4
26510302,9
132089802,1
112470101,2
101245801,2
55965703,5
54060202,3
101698003,7
65731603,9
88534303,4
97496901,2
138044206,5
138216701,3
136964002,5
86512101,3
38400501,3
47219601,0
43175302,8
118161506,6
95600001,0
134881701,8
143919303,8
86216901,5
147365701,6
101708801,4
24974203,8
62913501,8
89220401,1
31992201,0
76169704,5
40954101,6
28174801,2
39709304,2
34728101,3
49833803,3
100144703,7
26893901,7
107404204,9
96263602,4
98599001,2
123559901,7
26799901,9
38892402,2
105746505,2
23096601,7
132318604,0
127019901,6
40905304,9
109008901,0
29986301,5
60864503,8
148145204,4
6750204,7
69262201,4
143221003,6
59441701,9
41592801,0
115005201,6
56209305,5
38554603,7
129391602,5
50046702,2
84556001,7
47424503,1
4192803,5
74550601,8
38621404,1
61990802,7
86285803,1
49813003,7
106576302,8
47979901,7
25825301,3
28383101,8
6342703,8
115842804,4
138439301,5
12138701,6
47578602,5
118256001,6
21153903,4
113838101,7
35790804,9
143526701,7
84027001,2
27704403,0
8527201,6
96142801,8
67285004,5
84029004,9
127765503,8
48447302,1
116551702,7
123513002,3
140481705,3
16047701,4
96155205,9
108186301,4
92655601,6
87078701,2
36945503,3
51874204,3
10943901,8
109826504,9
125704403,0
98624201,0
7345702,4
111021401,7
101380001,1
39909102,8
70951904,1
49430801,7
45370801,7
17984502,2
145895701,7
103534302,8
89372902,4
53813801,6
44515305,7
48575003,2
22981301,1
16183201,9
109637702,4
106420302,8
45711401,1
129095801,2
51993603,5
119220001,6
42401203,5
51271303,6
11853001,8
43721904,9
17165802,5
142851203,9
91428801,6
3626403,6
31048701,0
121407406,7
124129105,2
2672202,7
47955602,2
92521102,4
145999801,3
83973702,4
146985803,0
114248901,3
18869701,9
55229003,8
7811201,9
56743603,8
20472902,6
106195701,7
118927703,4
47902801,7
63266602,1
112369701,7
37286104,2
133008703,1
27905602,7
135280804,5
69416701,9
32559102,4
120839101,3
67521602,8
59443101,1
26600001,8
139286603,7
133030904,6
103875001,6
33020601,1
40458701,9
15180805,1
147364402,9
92863801,4
141601102,8
101817101,7
126947004,1
20182301,8
134539501,7
108626801,9
132939201,0
106768702,1
50834802,8
108251901,5
47122301,3
4017401,3
50843702,1
35136604,1
26031901,6
148460501,3
60864102,3
18746301,9
145591801,1
62380803,5
88242204,7
37384201,6
91304701,7
59581902,2
58769702,1
113195701,5
100151304,2
94526302,1
149030505,2
135031604,7
67040403,4
127974802,8
128231901,4
11778203,6
117823302,8
97373601,7
120009702,5
46129901,1
74458803,8
68461602,8
99976201,6
64634303,5
54007302,4
99819002,7
27923902,3
80334101,4
59503102,4
97048801,3
85601601,8
93577402,1
50511602,0
124448801,0
119528505,0
144664604,3
14633602,7
126425004,2
111513601,4
108089101,5
6898802,6
37564602,3
28037202,3
83226402,4
25710301,2
60889902,1
44422102,6
97489702,5
16398401,9
146360101,9
61313401,5
124383502,7
39604501,8
40811201,0
10116802,6
144137304,6
47214902,4
12627103,5
93435603,9
35847404,0
146300801,2
69339303,1
25621602,1
24421604,0
49771903,5
140050601,1
124876402,4
50202002,0
32812801,9
41619602,9
118952201,1
53377702,3
14782501,8
28575102,2
72189501,2
107404203,1
49028007,4
15167802,9
70938301,2
68493801,1
140376801,6
67173202,0
19088102,1
138216001,5
4956503,0
85075503,9
135772201,1
21855003,5
81403402,7
97464502,8
18822902,3
74430302,0
72505902,9
73951303,8
7461601,0
143599807,8
116925901,8
25837802,6
110580501,0
73142102,0
135674901,3
123598102,1
67414201,0
56664004,3
2520603,2
147632303,9
92494503,6
44956901,7
27899201,0
49137601,7
113593804,0
84083302,4
64152501,4
140125001,1
29182802,0
54130401,6
111315603,7
118996601,1
81695901,7
79604202,7
96224001,5
16927101,3
51546904,2
39549505,8
72353101,1
104233301,9
56279101,4
31294004,7
76069901,2
85430401,4
122156201,6
73064402,9
1361702,6
140342801,7
73280703,3
93979203,0
1051101,9
126266602,7
90607207,6
59144802,0
51140401,0
30265001,7
74234404,5
32278104,8
147929402,3
41654602,3
71730904,0
115324206,9
144035902,6
4303906,6
2422103,5
110780201,2
133937301,4
43013204,4
49028003,2
83674301,2
50950502,3
28456202,6
73367801,1
26914801,2
6199601,0
60767802,2
44253202,9
52704702,5
129482201,3
127242704,2
1253101,8
106791502,4
71240602,6
40453902,7
76660101,2
115442302,4
77689001,4
73191002,5
34199702,0
89710202,4
106103603,8
139032002,9
38871301,2
950101,8
15490802,3
140053103,5
120345304,7
109747401,1
93981901,0
85075505,8
119693204,7
33501701,7
126077601,2
126514701,0
117230301,2
11492601,0
104449702,4
20295604,0
41619601,3
16416301,1
58081604,4
26253702,6
90767201,5
125325001,9
93645801,0
58825201,4
25734502,0
136561902,1
83118902,0
34595002,7
118471902,2
56909301,9
106641503,7
5399401,2
123798801,2
116221601,5
30603601,6
66023102,8
58601802,1
84497201,7
112254701,5
106047003,8
142377106,8
121157001,4
94694601,7
128276901,5
72327901,5
44060101,9
140439801,8
112989106,5
49150901,3
17140101,3
132125903,4
16575602,2
64531101,1
35903201,7
28324103,4
81407902,3
120403302,3
92931901,8
109573001,4
51898501,6
23097502,3
23848103,4
109895503,1
83170004,6
114742803,4
40236901,1
69325701,5
66607202,4
50007301,4
87866801,6
125102101,8
133996902,0
88790903,9
148167105,5
42575801,2
27905603,0
74567303,3
72151705,3
133805204,5
130152303,4
125440302,4
98565101,8
114668601,6
72802003,8
124828101,8
10221404,9
130572302,2
138904303,7
110345806,9
24964002,0
42375402,0
19003801,4
123446902,2
35924503,9
132430404,6
2028406,5
75623103,4
95389101,4
2257203,0
90588402,1
94643001,2
3324502,4
73186802,2
131996201,2
65322104,4
104240704,9
144038201,6
110636001,8
1466802,1
25981903,2
109429303,4
74267001,0
37160201,3
61241503,9
85334801,1
73632702,8
107728501,0
111605002,8
93282603,1
55853701,9
9442603,6
115029201,9
59133001,9
48040901,3
146834201,5
19194403,9
94590303,7
61264501,5
37957301,2
109846403,1
129512301,1
39379002,4
114530403,6
135684501,3
127182002,1
63202804,5
135798501,9
73746207,3
101654601,7
99289301,8
88728601,9
102173802,2
96005201,5
21828903,2
143262703,7
96692402,6
54975702,3
13208402,7
84126801,0
20421802,4
113221203,6
54189401,7
19218501,8
36829101,6
16267402,7
91502202,3
27340701,9
133351601,8
53671202,6
22184301,4
56114601,6
102454703,6
21702901,7
19587802,9
12277303,4
52645202,7
102248705,1
94590301,9
4161401,7
58842302,4
143046601,4
42256403,0
99014402,7
126253602,0
43047702,4
83496504,0
9203501,6
118846901,6
32954104,9
53817401,9
75470403,5
133613501,8
17813301,2
70807802,5
4496801,5
116380505,5
122275202,3
49024401,3
74244103,1
71139401,2
44893804,0
85892701,5
348201,4
120089901,5
118526901,9
121136603,6
40861901,9
81349201,8
119121301,3
144397702,8
148349701,6
81900701,0
130052602,7
92515902,1
28808401,9
80719403,3
61310701,1
44018001,2
119750004,1
24002401,4
45570801,5
102830703,8
14593001,8
43215201,2
45445602,6
106046701,8
946603,2
52963102,2
25073002,6
142377105,1
35044802,3
119797801,9
101753601,6
1895005,5
24784101,0
33708001,3
32238401,2
109549602,9
87812702,4
22216001,8
90688801,2
69727301,4
86295805,4
138447601,9
24616302,6
145391405,0
22929207,8
17430701,9
84925502,4
7104502,4
90354301,3
60044001,5
133149602,2
123503702,2
92011101,2
53727901,4
37743402,9
111364901,9
127583908,1
105222201,4
25793502,0
54138201,4
56575602,2
57466304,0
84664402,7
125231102,2
13829402,5
58831801,6
81620503,7
47949402,2
57473004,6
32053402,8
118711302,5
54871703,7
57859102,3
8654702,9
86076003,1
121143404,5
107113402,4
63380901,7
130189001,0
33031701,6
79415501,9
141278902,9
127597505,5
49869902,4
68380005,8
102511903,4
3975404,6
123530902,9
65178701,3
13894401,1
143378401,0
18692604,5
3394603,2
138262201,5
81678103,4
120117603,6
80020304,0
15858405,1
26008802,5
146102202,7
76351602,3
64049802,9
15630901,3
136760704,9
140689101,7
145829005,0
107499101,3
113998607,6
21898604,5
81469502,3
68775902,8
80294702,8
101305601,9
91860403,2
114455205,2
77791801,2
126429102,7
93767002,1
128816502,5
112019401,0
40433401,2
44649101,7
33086606,0
125721101,2
144060502,1
88137301,3
133030201,0
19318903,0
20254301,1
7516602,7
116156401,2
59674102,6
8163301,3
47218501,5
45100901,7
126061901,6
20524903,7
128620402,1
62473701,4
30994602,2
119645301,0
53280601,0
46215701,3
81110501,2
11258602,3
142219304,1
85758002,6
33032603,7
148335801,6
64626601,4
72712603,7
55302803,6
51570401,9
14855502,7
109872301,5
17486002,9
37002303,9
125561801,3
66917802,2
33497502,5
84847005,5
39458503,9
1309601,3
101820605,5
134878002,0
124173801,0
79933201,0
3160501,9
96025202,5
75623104,7
122233501,5
54993802,2
79558603,0
40654201,2
110266601,9
86076004,9
106582602,1
45686301,4
24291205,4
143302402,9
39006105,8
98845304,7
97207301,4
117693803,5
80786304,2
120943401,8
138862201,3
21782701,1
108728605,6
7266101,3
118953602,9
101148603,0
28154901,8
79629404,9
110408601,3
145968803,7
26929601,5
8590002,6
58580303,7
28486004,0
129241503,8
53988703,9
144629701,1
75122904,2
105655001,7
147567403,7
136572701,0
117507304,1
119284301,1
143960502,4
41324601,3
95298204,6
12202001,2
6486701,7
76116603,8
19930501,0
28132207,5
64364401,1
24682303,5
93733001,8
79874501,7
38152901,0
41774903,4
51753601,3
58979401,7
116661602,2
27556503,2
138827504,7
90150401,3
134373802,5
11433302,4
100877504,7
108321401,0
49114401,1
135474905,3
70666203,1
42040802,5
15058502,3
124727901,0
108600702,2
37126101,3
86753401,5
127682601,1
125440401,6
32148606,2
9860103,7
44871202,7
104088206,9
105810701,2
143711104,8
68533603,1
54815402,0
135818601,6
124403704,5
44902202,7
1417801,4
103656001,2
36371003,9
43057102,4
118634301,6
125634002,1
103603302,0
139901102,9
145367401,7
35805403,8
72095903,9
72452201,9
75921801,8
70695601,3
110962502,3
43647304,3
32199901,1
93384801,1
42793405,6
126956502,1
108150302,5
4121301,9
116825201,2
21143706,4
64121902,9
53413703,6
88896701,4
132613001,8
108215403,0
95516504,0
15945601,8
108150301,4
44019202,2
70900801,5
146882501,7
111344002,5
130327002,0
117246502,8
25651201,3
57237601,6
57002301,2
120569601,2
32959901,3
76009201,3
108058005,0
9139501,8
127557801,3
108569401,5
63601701,2
52781601,2
29254501,5
122620601,5
96313505,6
100750401,6
136778101,2
147580701,6
119420301,5
69295401,4
111890103,3
67164702,5
9819902,9
102312104,1
56648701,6
14705904,3
84792802,3
131780501,0
22519601,6
115445101,4
108757502,9
67124801,7
127526501,5
100036102,9
79271203,7
5640401,1
18354004,3
133592501,8
110078201,9
25784001,8
102844202,1
69316205,7
108935302,1
65731605,8
50927302,2
126325804,6
52645702,9
7075503,9
91478702,2
133613503,5
68425502,5
107705802,7
58836902,8
20941901,0
64769501,4
13013701,1
113658003,3
146217206,9
82034003,2
92975804,4
33020602,9
62660003,2
80205502,2
41288001,0
132090202,7
110192601,8
85089101,7
92975805,6
80161601,3
64231803,3
12464001,1
134999101,5
39499701,9
108333105,5
81780401,7
103741001,0
11703101,4
61791501,4
99838201,3
6911803,0
56209304,1
128429502,3
124189901,7
77147202,3
60750702,6
94223402,2
126495402,6
88806101,6
27500801,3
87700104,1
69038101,9
100692403,4
136629403,1
24437202,3
81481401,3
148616802,0
41800403,8
84653402,9
18719501,2
15201002,3
76017401,5
49289801,9
134322001,8
3078601,6
42925404,3
28955004,3
10725302,7
97436704,3
17378902,4
20963601,8
46411305,9
77487808,1
18355501,8
53669804,3
30516602,2
99498702,4
26738401,8
57966606,5
18356301,9
64993304,8
53617202,2
97840404,4
